order_item_id,order_id,sku_id,quantity,unit_price,discount_code,discount_amount
1354,ORD0000444,SKU0005,2.0,7.36,,0.0
1355,ORD0000444,SKU0013,1.0,7.36,,0.0
1356,ORD0000445,SKU0011,2.0,6.21,,0.0
1357,ORD0000445,SKU0006,3.0,11.3,DISC10,10.0
1358,ORD0000445,SKU0019,2.0,9.58,DISC10,10.0
1359,ORD0000445,SKU0019,3.0,9.58,DISC5,5.0
1360,ORD0000446,SKU0008,3.0,9.36,DISC10,10.0
1361,ORD0000446,SKU0002,2.0,7.61,DISC10,10.0
1362,ORD0000446,SKU0012,1.0,11.02,,0.0
1363,ORD0000446,SKU0006,1.0,11.3,DISC5,5.0
1364,ORD0000446,SKU0002,1.0,7.61,DISC10,10.0
1365,ORD0000447,SKU0019,1.0,9.58,DISC10,10.0
1366,ORD0000447,SKU0005,2.0,7.36,DISC5,5.0
1367,ORD0000448,SKU0015,2.0,12.15,DISC10,10.0
1368,ORD0000449,SKU0015,1.0,12.15,DISC10,10.0
1369,ORD0000449,SKU0007,2.0,12.38,DISC10,10.0
1370,ORD0000450,SKU0014,2.0,6.13,DISC5,5.0
1371,ORD0000451,SKU0017,3.0,14.17,DISC10,10.0
1372,ORD0000451,SKU0001,1.0,7.17,DISC10,10.0
1373,ORD0000451,SKU0005,3.0,7.36,DISC10,10.0
1374,ORD0000451,SKU0008,3.0,9.36,,0.0
1375,ORD0000452,SKU0002,2.0,7.61,,0.0
1376,ORD0000453,SKU0006,3.0,11.3,DISC5,5.0
1377,ORD0000453,SKU0013,2.0,7.36,DISC10,10.0
1378,ORD0000453,SKU0009,1.0,11.65,,0.0
1379,ORD0000453,SKU0011,3.0,6.21,DISC10,10.0
1380,ORD0000454,SKU0003,2.0,9.37,,0.0
1381,ORD0000454,SKU0019,1.0,9.58,,0.0
1382,ORD0000454,SKU0008,3.0,9.36,DISC5,5.0
1383,ORD0000454,SKU0017,1.0,14.17,,0.0
1384,ORD0000454,SKU0011,3.0,6.21,DISC5,5.0
1385,ORD0000455,SKU0011,3.0,6.21,DISC10,10.0
1386,ORD0000455,SKU0018,3.0,12.57,DISC10,10.0
1387,ORD0000456,SKU0014,1.0,6.13,DISC10,10.0
1388,ORD0000456,SKU0019,2.0,9.58,,0.0
1389,ORD0000456,SKU0019,2.0,9.58,,0.0
1390,ORD0000456,SKU0018,2.0,12.57,,0.0
1391,ORD0000456,SKU0007,1.0,12.38,DISC10,10.0
1392,ORD0000457,SKU0007,2.0,12.38,,0.0
1393,ORD0000458,SKU0017,3.0,14.17,DISC5,5.0
1394,ORD0000459,SKU0008,2.0,9.36,DISC5,5.0
1395,ORD0000459,SKU0018,2.0,12.57,,0.0
1396,ORD0000459,SKU0018,3.0,12.57,,0.0
1397,ORD0000460,SKU0001,2.0,7.17,DISC10,10.0
1398,ORD0000460,SKU0014,1.0,6.13,,0.0
1399,ORD0000460,SKU0001,1.0,7.17,DISC10,10.0
1400,ORD0000460,SKU0013,1.0,7.36,DISC10,10.0
1401,ORD0000461,SKU0014,1.0,6.13,DISC5,5.0
1402,ORD0000461,SKU0005,1.0,7.36,,0.0
1403,ORD0000461,SKU0004,1.0,11.82,DISC5,5.0
1404,ORD0000461,SKU0018,3.0,12.57,DISC5,5.0
1405,ORD0000462,SKU0011,1.0,6.21,DISC5,5.0
1406,ORD0000462,SKU0004,1.0,11.82,DISC10,10.0
1407,ORD0000462,SKU0016,2.0,7.94,DISC10,10.0
1408,ORD0000462,SKU0002,3.0,7.61,DISC5,5.0
1409,ORD0000463,SKU0008,1.0,9.36,,0.0
1410,ORD0000463,SKU0014,2.0,6.13,DISC10,10.0
1411,ORD0000463,SKU0004,2.0,11.82,DISC5,5.0
1412,ORD0000463,SKU0012,2.0,11.02,DISC10,10.0
1413,ORD0000464,SKU0018,2.0,12.57,DISC5,5.0
1414,ORD0000464,SKU0005,1.0,7.36,DISC10,10.0
1415,ORD0000464,SKU0005,1.0,7.36,DISC5,5.0
1416,ORD0000464,SKU0015,2.0,12.15,DISC5,5.0
1417,ORD0000465,SKU0004,2.0,11.82,,0.0
1418,ORD0000465,SKU0002,2.0,7.61,,0.0
1419,ORD0000465,SKU0016,1.0,7.94,DISC10,10.0
1420,ORD0000466,SKU0003,1.0,9.37,,0.0
1421,ORD0000466,SKU0016,1.0,7.94,DISC5,5.0
1422,ORD0000466,SKU0008,2.0,9.36,,0.0
1423,ORD0000466,SKU0005,3.0,7.36,DISC5,5.0
1424,ORD0000467,SKU0017,1.0,14.17,DISC10,10.0
1425,ORD0000468,SKU0004,2.0,11.82,DISC10,10.0
1426,ORD0000468,SKU0010,3.0,5.44,,0.0
1427,ORD0000468,SKU0005,1.0,7.36,DISC5,5.0
1428,ORD0000468,SKU0003,3.0,9.37,DISC5,5.0
1429,ORD0000469,SKU0007,1.0,12.38,,0.0
1430,ORD0000469,SKU0002,3.0,7.61,DISC5,5.0
1431,ORD0000470,SKU0007,1.0,12.38,,0.0
1432,ORD0000470,SKU0011,2.0,6.21,DISC5,5.0
1433,ORD0000470,SKU0004,2.0,11.82,DISC10,10.0
1434,ORD0000470,SKU0012,1.0,11.02,,0.0
1435,ORD0000471,SKU0011,1.0,6.21,DISC5,5.0
1436,ORD0000471,SKU0006,3.0,11.3,,0.0
1437,ORD0000471,SKU0006,2.0,11.3,DISC5,5.0
1438,ORD0000471,SKU0017,3.0,14.17,DISC5,5.0
1439,ORD0000471,SKU0017,3.0,14.17,DISC5,5.0
1440,ORD0000472,SKU0002,1.0,7.61,DISC5,5.0
1441,ORD0000472,SKU0012,3.0,11.02,DISC10,10.0
1442,ORD0000473,SKU0015,2.0,12.15,,0.0
1443,ORD0000473,SKU0008,2.0,9.36,DISC10,10.0
1444,ORD0000473,SKU0012,2.0,11.02,DISC5,5.0
1445,ORD0000474,SKU0003,1.0,9.37,DISC10,10.0
1446,ORD0000475,SKU0009,1.0,11.65,DISC5,5.0
1447,ORD0000475,SKU0019,1.0,9.58,DISC5,5.0
1448,ORD0000476,SKU0011,1.0,6.21,,0.0
1449,ORD0000476,SKU0009,1.0,11.65,DISC10,10.0
1450,ORD0000477,SKU0007,3.0,12.38,DISC5,5.0
1451,ORD0000478,SKU0007,1.0,12.38,DISC5,5.0
1452,ORD0000478,SKU0009,2.0,11.65,DISC10,10.0
1453,ORD0000478,SKU0004,3.0,11.82,DISC5,5.0
1454,ORD0000479,SKU0015,3.0,12.15,DISC5,5.0
1455,ORD0000479,SKU0001,2.0,7.17,DISC5,5.0
1456,ORD0000479,SKU0001,2.0,7.17,DISC10,10.0
1457,ORD0000480,SKU0006,3.0,11.3,DISC5,5.0
1458,ORD0000480,SKU0017,3.0,14.17,,0.0
1459,ORD0000481,SKU0018,1.0,12.57,DISC10,10.0
1460,ORD0000482,SKU0007,2.0,12.38,DISC5,5.0
1461,ORD0000482,SKU0003,1.0,9.37,DISC5,5.0
1462,ORD0000482,SKU0005,3.0,7.36,,0.0
1463,ORD0000482,SKU0008,2.0,9.36,DISC5,5.0
1464,ORD0000483,SKU0015,3.0,12.15,DISC5,5.0
1465,ORD0000483,SKU0008,1.0,9.36,,0.0
1466,ORD0000483,SKU0001,1.0,7.17,DISC5,5.0
1467,ORD0000483,SKU0006,3.0,11.3,DISC5,5.0
1468,ORD0000484,SKU0004,3.0,11.82,DISC10,10.0
1469,ORD0000484,SKU0012,3.0,11.02,DISC10,10.0
1470,ORD0000484,SKU0013,3.0,7.36,DISC5,5.0
1471,ORD0000484,SKU0015,1.0,12.15,DISC5,5.0
1472,ORD0000485,SKU0007,3.0,12.38,DISC10,10.0
1473,ORD0000485,SKU0009,1.0,11.65,DISC10,10.0
1474,ORD0000485,SKU0012,3.0,11.02,DISC10,10.0
1475,ORD0000485,SKU0017,1.0,14.17,,0.0
1476,ORD0000485,SKU0011,3.0,6.21,,0.0
1477,ORD0000486,SKU0014,1.0,6.13,DISC5,5.0
1478,ORD0000486,SKU0011,1.0,6.21,,0.0
1479,ORD0000487,SKU0014,1.0,6.13,DISC5,5.0
1480,ORD0000487,SKU0015,3.0,12.15,DISC5,5.0
1481,ORD0000488,SKU0014,2.0,6.13,,0.0
1482,ORD0000488,SKU0003,2.0,9.37,,0.0
1483,ORD0000488,SKU0017,3.0,14.17,,0.0
1484,ORD0000489,SKU0013,2.0,7.36,DISC5,5.0
1485,ORD0000489,SKU0018,2.0,12.57,DISC10,10.0
1486,ORD0000490,SKU0006,1.0,11.3,DISC10,10.0
1487,ORD0000490,SKU0004,3.0,11.82,,0.0
1488,ORD0000490,SKU0005,3.0,7.36,DISC10,10.0
1489,ORD0000490,SKU0013,1.0,7.36,DISC5,5.0
1490,ORD0000490,SKU0016,1.0,7.94,DISC5,5.0
1491,ORD0000491,SKU0019,2.0,9.58,DISC5,5.0
1492,ORD0000492,SKU0005,2.0,7.36,DISC5,5.0
1493,ORD0000492,SKU0010,3.0,5.44,,0.0
1494,ORD0000492,SKU0008,3.0,9.36,DISC10,10.0
1495,ORD0000492,SKU0003,3.0,9.37,DISC10,10.0
1496,ORD0000493,SKU0007,3.0,12.38,DISC5,5.0
1497,ORD0000493,SKU0008,3.0,9.36,DISC10,10.0
1498,ORD0000493,SKU0011,1.0,6.21,,0.0
1499,ORD0000493,SKU0018,1.0,12.57,,0.0
1500,ORD0000494,SKU0005,3.0,7.36,DISC10,10.0
1501,ORD0000494,SKU0006,3.0,11.3,,0.0
1502,ORD0000495,SKU0003,1.0,9.37,DISC10,10.0
1503,ORD0000495,SKU0009,3.0,11.65,,0.0
1504,ORD0000495,SKU0016,3.0,7.94,DISC10,10.0
1505,ORD0000495,SKU0007,3.0,12.38,,0.0
1506,ORD0000496,SKU0005,2.0,7.36,DISC5,5.0
1507,ORD0000496,SKU0005,3.0,7.36,,0.0
1508,ORD0000496,SKU0013,1.0,7.36,DISC10,10.0
1509,ORD0000497,SKU0004,3.0,11.82,,0.0
1510,ORD0000497,SKU0010,1.0,5.44,,0.0
1511,ORD0000497,SKU0005,2.0,7.36,DISC5,5.0
1512,ORD0000497,SKU0008,2.0,9.36,DISC5,5.0
1513,ORD0000498,SKU0012,2.0,11.02,DISC10,10.0
1514,ORD0000499,SKU0011,2.0,6.21,,0.0
1515,ORD0000500,SKU0006,1.0,11.3,DISC10,10.0
1516,ORD0000501,SKU0009,2.0,11.65,DISC10,10.0
1517,ORD0000501,SKU0006,1.0,11.3,DISC5,5.0
1518,ORD0000501,SKU0019,1.0,9.58,DISC5,5.0
1519,ORD0000501,SKU0016,1.0,7.94,DISC10,10.0
1520,ORD0000501,SKU0009,1.0,11.65,DISC5,5.0
1521,ORD0000502,SKU0009,3.0,11.65,DISC5,5.0
1522,ORD0000502,SKU0018,1.0,12.57,DISC5,5.0
1523,ORD0000502,SKU0017,2.0,14.17,DISC5,5.0
1524,ORD0000503,SKU0014,1.0,6.13,,0.0
1525,ORD0000504,SKU0013,1.0,7.36,DISC10,10.0
1526,ORD0000504,SKU0009,3.0,11.65,DISC10,10.0
1527,ORD0000504,SKU0012,3.0,11.02,DISC10,10.0
1528,ORD0000504,SKU0001,3.0,7.17,DISC10,10.0
1529,ORD0000504,SKU0004,1.0,11.82,,0.0
1530,ORD0000505,SKU0011,3.0,6.21,DISC5,5.0
1531,ORD0000505,SKU0012,2.0,11.02,DISC5,5.0
1532,ORD0000506,SKU0012,1.0,11.02,,0.0
1533,ORD0000506,SKU0013,2.0,7.36,,0.0
1534,ORD0000507,SKU0016,2.0,7.94,,0.0
1535,ORD0000508,SKU0014,2.0,6.13,,0.0
1536,ORD0000508,SKU0015,3.0,12.15,DISC10,10.0
1537,ORD0000508,SKU0006,2.0,11.3,,0.0
1538,ORD0000509,SKU0011,1.0,6.21,DISC5,5.0
1539,ORD0000509,SKU0018,2.0,12.57,,0.0
1540,ORD0000509,SKU0002,1.0,7.61,,0.0
1541,ORD0000509,SKU0001,2.0,7.17,DISC10,10.0
1542,ORD0000509,SKU0006,1.0,11.3,DISC10,10.0
1543,ORD0000510,SKU0009,2.0,11.65,DISC10,10.0
1544,ORD0000510,SKU0014,2.0,6.13,DISC5,5.0
1545,ORD0000510,SKU0019,2.0,9.58,DISC5,5.0
1546,ORD0000510,SKU0018,2.0,12.57,DISC10,10.0
1547,ORD0000511,SKU0012,3.0,11.02,DISC10,10.0
1548,ORD0000511,SKU0013,1.0,7.36,DISC5,5.0
1549,ORD0000511,SKU0010,2.0,5.44,DISC10,10.0
1550,ORD0000512,SKU0010,3.0,5.44,DISC10,10.0
1551,ORD0000512,SKU0004,1.0,11.82,DISC10,10.0
1552,ORD0000512,SKU0008,1.0,9.36,DISC5,5.0
1553,ORD0000512,SKU0001,1.0,7.17,DISC10,10.0
1554,ORD0000512,SKU0002,2.0,7.61,DISC5,5.0
1555,ORD0000513,SKU0009,1.0,11.65,DISC5,5.0
1556,ORD0000513,SKU0007,3.0,12.38,,0.0
1557,ORD0000513,SKU0007,1.0,12.38,DISC10,10.0
1558,ORD0000513,SKU0013,1.0,7.36,DISC5,5.0
1559,ORD0000513,SKU0014,3.0,6.13,DISC5,5.0
1560,ORD0000514,SKU0010,3.0,5.44,DISC5,5.0
1561,ORD0000515,SKU0018,1.0,12.57,DISC5,5.0
1562,ORD0000515,SKU0005,1.0,7.36,DISC5,5.0
1563,ORD0000515,SKU0006,3.0,11.3,DISC10,10.0
1564,ORD0000516,SKU0015,3.0,12.15,,0.0
1565,ORD0000516,SKU0019,2.0,9.58,DISC5,5.0
1566,ORD0000516,SKU0013,2.0,7.36,DISC10,10.0
1567,ORD0000516,SKU0012,3.0,11.02,DISC10,10.0
1568,ORD0000517,SKU0003,2.0,9.37,DISC10,10.0
1569,ORD0000517,SKU0008,3.0,9.36,,0.0
1570,ORD0000517,SKU0006,1.0,11.3,DISC5,5.0
1571,ORD0000518,SKU0009,2.0,11.65,DISC5,5.0
1572,ORD0000518,SKU0019,1.0,9.58,DISC5,5.0
1573,ORD0000519,SKU0004,1.0,11.82,,0.0
1574,ORD0000519,SKU0002,1.0,7.61,DISC5,5.0
1575,ORD0000520,SKU0016,2.0,7.94,DISC10,10.0
1576,ORD0000520,SKU0009,3.0,11.65,DISC5,5.0
1577,ORD0000520,SKU0003,2.0,9.37,,0.0
1578,ORD0000520,SKU0014,2.0,6.13,DISC10,10.0
1579,ORD0000521,SKU0013,2.0,7.36,,0.0
1580,ORD0000521,SKU0015,2.0,12.15,DISC10,10.0
1581,ORD0000521,SKU0017,2.0,14.17,DISC5,5.0
1582,ORD0000522,SKU0014,3.0,6.13,DISC10,10.0
1583,ORD0000522,SKU0017,1.0,14.17,DISC10,10.0
1584,ORD0000523,SKU0005,3.0,7.36,,0.0
1585,ORD0000524,SKU0006,2.0,11.3,,0.0
1586,ORD0000524,SKU0012,2.0,11.02,,0.0
1587,ORD0000525,SKU0005,2.0,7.36,,0.0
1588,ORD0000525,SKU0017,1.0,14.17,DISC5,5.0
1589,ORD0000525,SKU0012,2.0,11.02,DISC10,10.0
1590,ORD0000526,SKU0017,2.0,14.17,DISC10,10.0
1591,ORD0000527,SKU0005,1.0,7.36,DISC5,5.0
1592,ORD0000527,SKU0010,3.0,5.44,,0.0
1593,ORD0000527,SKU0016,3.0,7.94,DISC10,10.0
1594,ORD0000528,SKU0005,3.0,7.36,DISC10,10.0
1595,ORD0000528,SKU0014,1.0,6.13,DISC5,5.0
1596,ORD0000528,SKU0012,3.0,11.02,,0.0
1597,ORD0000529,SKU0016,3.0,7.94,DISC10,10.0
1598,ORD0000529,SKU0002,1.0,7.61,,0.0
1599,ORD0000529,SKU0018,2.0,12.57,DISC10,10.0
1600,ORD0000529,SKU0010,1.0,5.44,,0.0
1601,ORD0000530,SKU0018,3.0,12.57,DISC5,5.0
1602,ORD0000530,SKU0012,3.0,11.02,,0.0
1603,ORD0000530,SKU0008,3.0,9.36,DISC5,5.0
1604,ORD0000530,SKU0009,3.0,11.65,,0.0
1605,ORD0000530,SKU0015,1.0,12.15,,0.0
1606,ORD0000531,SKU0008,1.0,9.36,DISC5,5.0
1607,ORD0000532,SKU0005,3.0,7.36,DISC10,10.0
1608,ORD0000532,SKU0018,2.0,12.57,DISC5,5.0
1609,ORD0000533,SKU0003,1.0,9.37,DISC10,10.0
1610,ORD0000534,SKU0019,2.0,9.58,DISC10,10.0
1611,ORD0000534,SKU0003,2.0,9.37,DISC5,5.0
1612,ORD0000535,SKU0006,1.0,11.3,,0.0
1613,ORD0000535,SKU0019,2.0,9.58,DISC5,5.0
1614,ORD0000535,SKU0010,3.0,5.44,,0.0
1615,ORD0000535,SKU0014,2.0,6.13,DISC10,10.0
1616,ORD0000535,SKU0010,3.0,5.44,,0.0
1617,ORD0000536,SKU0009,1.0,11.65,,0.0
1618,ORD0000536,SKU0010,1.0,5.44,DISC10,10.0
1619,ORD0000536,SKU0003,1.0,9.37,,0.0
1620,ORD0000537,SKU0016,3.0,7.94,DISC5,5.0
1621,ORD0000537,SKU0009,1.0,11.65,,0.0
1622,ORD0000537,SKU0008,2.0,9.36,DISC10,10.0
1623,ORD0000537,SKU0004,3.0,11.82,DISC5,5.0
1624,ORD0000537,SKU0012,1.0,11.02,,0.0
1625,ORD0000538,SKU0007,1.0,12.38,DISC10,10.0
1626,ORD0000538,SKU0007,2.0,12.38,,0.0
1627,ORD0000538,SKU0005,1.0,7.36,DISC5,5.0
1628,ORD0000539,SKU0002,1.0,7.61,DISC5,5.0
1629,ORD0000540,SKU0001,3.0,7.17,DISC10,10.0
1630,ORD0000540,SKU0007,2.0,12.38,DISC5,5.0
1631,ORD0000540,SKU0005,2.0,7.36,DISC10,10.0
1632,ORD0000540,SKU0018,3.0,12.57,DISC10,10.0
1633,ORD0000540,SKU0002,3.0,7.61,,0.0
1634,ORD0000541,SKU0008,2.0,9.36,,0.0
1635,ORD0000541,SKU0015,3.0,12.15,DISC10,10.0
1636,ORD0000542,SKU0005,3.0,7.36,,0.0
1637,ORD0000542,SKU0012,2.0,11.02,DISC5,5.0
1638,ORD0000542,SKU0010,1.0,5.44,DISC10,10.0
1639,ORD0000542,SKU0005,3.0,7.36,DISC5,5.0
1640,ORD0000543,SKU0018,2.0,12.57,,0.0
1641,ORD0000543,SKU0013,3.0,7.36,DISC10,10.0
1642,ORD0000543,SKU0002,1.0,7.61,DISC10,10.0
1643,ORD0000543,SKU0013,1.0,7.36,DISC5,5.0
1644,ORD0000544,SKU0019,1.0,9.58,,0.0
1645,ORD0000544,SKU0001,3.0,7.17,DISC5,5.0
1646,ORD0000544,SKU0006,2.0,11.3,,0.0
1647,ORD0000544,SKU0008,3.0,9.36,DISC10,10.0
1648,ORD0000544,SKU0002,3.0,7.61,,0.0
1649,ORD0000545,SKU0018,3.0,12.57,,0.0
1650,ORD0000545,SKU0018,2.0,12.57,DISC10,10.0
1651,ORD0000545,SKU0001,3.0,7.17,DISC5,5.0
1652,ORD0000546,SKU0010,3.0,5.44,,0.0
1653,ORD0000546,SKU0012,3.0,11.02,DISC10,10.0
1654,ORD0000546,SKU0018,2.0,12.57,DISC5,5.0
1655,ORD0000547,SKU0010,3.0,5.44,,0.0
1656,ORD0000548,SKU0003,1.0,9.37,DISC10,10.0
1657,ORD0000548,SKU0013,1.0,7.36,,0.0
1658,ORD0000548,SKU0005,3.0,7.36,DISC5,5.0
1659,ORD0000548,SKU0004,1.0,11.82,DISC5,5.0
1660,ORD0000548,SKU0014,3.0,6.13,,0.0
1661,ORD0000549,SKU0001,1.0,7.17,DISC10,10.0
1662,ORD0000549,SKU0011,2.0,6.21,,0.0
1663,ORD0000549,SKU0014,1.0,6.13,DISC5,5.0
1664,ORD0000549,SKU0003,3.0,9.37,DISC5,5.0
1665,ORD0000550,SKU0004,2.0,11.82,,0.0
1666,ORD0000550,SKU0001,1.0,7.17,DISC5,5.0
1667,ORD0000550,SKU0009,3.0,11.65,,0.0
1668,ORD0000551,SKU0016,3.0,7.94,DISC10,10.0
1669,ORD0000552,SKU0005,3.0,7.36,DISC10,10.0
1670,ORD0000552,SKU0017,2.0,14.17,,0.0
1671,ORD0000553,SKU0017,1.0,14.17,,0.0
1672,ORD0000553,SKU0002,2.0,7.61,DISC10,10.0
1673,ORD0000553,SKU0007,1.0,12.38,DISC10,10.0
1674,ORD0000554,SKU0018,3.0,12.57,DISC10,10.0
1675,ORD0000554,SKU0015,1.0,12.15,DISC5,5.0
1676,ORD0000554,SKU0014,3.0,6.13,,0.0
1677,ORD0000555,SKU0009,3.0,11.65,DISC10,10.0
1678,ORD0000556,SKU0004,1.0,11.82,DISC10,10.0
1679,ORD0000556,SKU0003,2.0,9.37,,0.0
1680,ORD0000556,SKU0017,1.0,14.17,DISC5,5.0
1681,ORD0000557,SKU0003,1.0,9.37,,0.0
1682,ORD0000557,SKU0015,2.0,12.15,DISC5,5.0
1683,ORD0000558,SKU0018,1.0,12.57,,0.0
1684,ORD0000559,SKU0002,2.0,7.61,DISC5,5.0
1685,ORD0000559,SKU0013,3.0,7.36,,0.0
1686,ORD0000559,SKU0013,1.0,7.36,,0.0
1687,ORD0000559,SKU0015,2.0,12.15,DISC10,10.0
1688,ORD0000560,SKU0019,2.0,9.58,,0.0
1689,ORD0000560,SKU0010,1.0,5.44,DISC5,5.0
1690,ORD0000560,SKU0005,3.0,7.36,DISC5,5.0
1691,ORD0000561,SKU0011,3.0,6.21,,0.0
1692,ORD0000562,SKU0017,3.0,14.17,DISC10,10.0
1693,ORD0000563,SKU0004,3.0,11.82,,0.0
1694,ORD0000563,SKU0013,2.0,7.36,DISC10,10.0
1695,ORD0000564,SKU0019,3.0,9.58,DISC5,5.0
1696,ORD0000564,SKU0005,3.0,7.36,DISC10,10.0
1697,ORD0000564,SKU0001,2.0,7.17,,0.0
1698,ORD0000564,SKU0015,3.0,12.15,DISC5,5.0
1699,ORD0000564,SKU0008,3.0,9.36,,0.0
1700,ORD0000565,SKU0018,3.0,12.57,DISC10,10.0
1701,ORD0000566,SKU0006,2.0,11.3,DISC10,10.0
1702,ORD0000566,SKU0001,1.0,7.17,DISC5,5.0
1703,ORD0000566,SKU0004,3.0,11.82,DISC5,5.0
1704,ORD0000566,SKU0007,3.0,12.38,DISC10,10.0
1705,ORD0000566,SKU0001,3.0,7.17,DISC10,10.0
1706,ORD0000567,SKU0008,2.0,9.36,DISC5,5.0
1707,ORD0000567,SKU0004,1.0,11.82,DISC10,10.0
1708,ORD0000567,SKU0011,3.0,6.21,DISC10,10.0
1709,ORD0000568,SKU0007,3.0,12.38,,0.0
1710,ORD0000568,SKU0013,1.0,7.36,DISC5,5.0
1711,ORD0000568,SKU0013,1.0,7.36,DISC5,5.0
1712,ORD0000569,SKU0012,3.0,11.02,DISC10,10.0
1713,ORD0000569,SKU0004,1.0,11.82,DISC10,10.0
1714,ORD0000569,SKU0002,3.0,7.61,,0.0
1715,ORD0000570,SKU0004,1.0,11.82,,0.0
1716,ORD0000570,SKU0011,3.0,6.21,DISC10,10.0
1717,ORD0000571,SKU0016,3.0,7.94,DISC5,5.0
1718,ORD0000571,SKU0005,3.0,7.36,,0.0
1719,ORD0000571,SKU0013,1.0,7.36,DISC5,5.0
1720,ORD0000571,SKU0007,2.0,12.38,DISC5,5.0
1721,ORD0000571,SKU0007,2.0,12.38,,0.0
1722,ORD0000572,SKU0012,2.0,11.02,DISC5,5.0
1723,ORD0000572,SKU0006,1.0,11.3,DISC10,10.0
1724,ORD0000573,SKU0011,1.0,6.21,DISC5,5.0
1725,ORD0000573,SKU0007,1.0,12.38,,0.0
1726,ORD0000573,SKU0012,2.0,11.02,DISC5,5.0
1727,ORD0000573,SKU0011,3.0,6.21,,0.0
1728,ORD0000573,SKU0010,3.0,5.44,,0.0
1729,ORD0000574,SKU0018,1.0,12.57,DISC5,5.0
1730,ORD0000574,SKU0009,1.0,11.65,,0.0
1731,ORD0000574,SKU0012,2.0,11.02,DISC10,10.0
1732,ORD0000574,SKU0017,3.0,14.17,DISC10,10.0
1733,ORD0000575,SKU0014,3.0,6.13,,0.0
1734,ORD0000575,SKU0006,2.0,11.3,DISC10,10.0
1735,ORD0000575,SKU0007,2.0,12.38,DISC10,10.0
1736,ORD0000576,SKU0002,2.0,7.61,DISC10,10.0
1737,ORD0000576,SKU0019,3.0,9.58,DISC5,5.0
1738,ORD0000576,SKU0016,2.0,7.94,,0.0
1739,ORD0000576,SKU0017,3.0,14.17,,0.0
1740,ORD0000576,SKU0007,3.0,12.38,DISC10,10.0
1741,ORD0000577,SKU0005,2.0,7.36,DISC5,5.0
1742,ORD0000578,SKU0002,2.0,7.61,,0.0
1743,ORD0000578,SKU0016,1.0,7.94,DISC10,10.0
1744,ORD0000579,SKU0007,1.0,12.38,DISC10,10.0
1745,ORD0000579,SKU0010,1.0,5.44,DISC10,10.0
1746,ORD0000579,SKU0012,1.0,11.02,DISC10,10.0
1747,ORD0000579,SKU0017,3.0,14.17,DISC5,5.0
1748,ORD0000580,SKU0001,2.0,7.17,,0.0
1749,ORD0000580,SKU0006,2.0,11.3,,0.0
1750,ORD0000580,SKU0013,2.0,7.36,,0.0
1751,ORD0000581,SKU0011,1.0,6.21,,0.0
1752,ORD0000581,SKU0016,2.0,7.94,DISC10,10.0
1753,ORD0000582,SKU0018,2.0,12.57,,0.0
1754,ORD0000582,SKU0013,2.0,7.36,DISC10,10.0
1755,ORD0000582,SKU0007,2.0,12.38,DISC10,10.0
1756,ORD0000582,SKU0008,1.0,9.36,DISC10,10.0
1757,ORD0000582,SKU0019,1.0,9.58,DISC5,5.0
1758,ORD0000583,SKU0010,1.0,5.44,,0.0
1759,ORD0000583,SKU0012,1.0,11.02,,0.0
1760,ORD0000583,SKU0013,3.0,7.36,DISC5,5.0
1761,ORD0000584,SKU0002,3.0,7.61,DISC5,5.0
1762,ORD0000584,SKU0001,3.0,7.17,DISC5,5.0
1763,ORD0000584,SKU0017,1.0,14.17,DISC10,10.0
1764,ORD0000584,SKU0013,3.0,7.36,DISC5,5.0
1765,ORD0000585,SKU0011,3.0,6.21,,0.0
1766,ORD0000585,SKU0007,3.0,12.38,DISC5,5.0
1767,ORD0000585,SKU0014,2.0,6.13,DISC10,10.0
1768,ORD0000585,SKU0014,3.0,6.13,,0.0
1769,ORD0000586,SKU0015,1.0,12.15,DISC10,10.0
1770,ORD0000586,SKU0008,3.0,9.36,DISC5,5.0
1771,ORD0000586,SKU0016,2.0,7.94,DISC5,5.0
1772,ORD0000586,SKU0016,1.0,7.94,,0.0
1773,ORD0000587,SKU0006,1.0,11.3,DISC5,5.0
1774,ORD0000588,SKU0014,2.0,6.13,DISC10,10.0
1775,ORD0000589,SKU0015,1.0,12.15,DISC10,10.0
1776,ORD0000589,SKU0018,3.0,12.57,DISC10,10.0
1777,ORD0000589,SKU0013,2.0,7.36,DISC5,5.0
1778,ORD0000590,SKU0010,2.0,5.44,,0.0
1779,ORD0000590,SKU0008,1.0,9.36,DISC5,5.0
1780,ORD0000590,SKU0008,1.0,9.36,DISC10,10.0
1781,ORD0000590,SKU0014,1.0,6.13,,0.0
1782,ORD0000591,SKU0006,3.0,11.3,,0.0
1783,ORD0000592,SKU0007,1.0,12.38,,0.0
1784,ORD0000592,SKU0019,1.0,9.58,DISC5,5.0
1785,ORD0000592,SKU0011,2.0,6.21,DISC10,10.0
1786,ORD0000592,SKU0004,1.0,11.82,DISC5,5.0
1787,ORD0000592,SKU0002,2.0,7.61,DISC10,10.0
1788,ORD0000593,SKU0019,1.0,9.58,DISC10,10.0
1789,ORD0000593,SKU0008,2.0,9.36,,0.0
1790,ORD0000593,SKU0015,3.0,12.15,,0.0
1791,ORD0000593,SKU0007,3.0,12.38,DISC10,10.0
1792,ORD0000593,SKU0013,2.0,7.36,DISC10,10.0
1793,ORD0000594,SKU0003,2.0,9.37,,0.0
